"Id","OpportunityId","OpptyName","AccountName","ProductID","ProductName","Quantity","NetPrice","Country"
"a6P3a000002zj8sEAA","0063a00000iVz7gAAC","SLE 600/LED PT/Falco","Service One","01t0c000008hJgGAAU","Lullaby Warmer Prime","2.0","93749.99998","India"
"a6P3a000002zj90EAA","0063a00000iVz7gAAC","SLE 600/LED PT/Falco","Service One","01t0c000008hAlIAAU","Siare Ventilator","1.0","647320.53572","India"
"a6P3a000002zj98EAA","0063a00000iVz7gAAC","SLE 600/LED PT/Falco","Service One","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","1.0","0.85269","India"
"a6P3a000002zj9CEAQ","0063a00000iVz7gAAC","SLE 600/LED PT/Falco","Service One","01t0c000006oKT5AAM","MIC Accessories","1.0","0.0","India"
"a6P3a000002zxXBEAY","0063a00000iW6TuAAK","Lullaby Warmer/Monitor Accessories","ADSOL","01t0c000006oMutAAE","Lullaby Warmer","1.0","112500.00001","India"
"a6P3a000002zxXJEAY","0063a00000iW6TuAAK","Lullaby Warmer/Monitor Accessories","ADSOL","01ta0000007jsgaAAA","Supplies & Accessories","1.0","40178.57144","India"
"a6P3a000002zxXPEAY","0063a00000iW6TuAAK","Lullaby Warmer/Monitor Accessories","ADSOL","01t3a000004ufawAAA","CARESCAPE Gas Modules Critical Care","1.0","35714.28571","India"
"a6P3a000002zkrUEAQ","0063a00000iW6TuAAK","Lullaby Warmer/Monitor Accessories","ADSOL","01t0c000006oMutAAE","Lullaby Warmer","1.0","112500.00001","India"
"a6P3a000002zjkOEAQ","0063a00000iW6UdAAK","Rudrani Enterp CS30 PO","Rudrani Enterprises","01ta0000007jsHWAAY","CARESTATION 30","3.0","1151785.71429","India"
"a6P3a000002zjkeEAA","0063a00000iW6UdAAK","Rudrani Enterp CS30 PO","Rudrani Enterprises","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.85344","India"
"a6P3a000002zjkiEAA","0063a00000iW6UdAAK","Rudrani Enterp CS30 PO","Rudrani Enterprises","01t3a000004uCCnAAM","Tec 820 ISO","1.0","86607.14285","India"
"a6P3a000002zjkpEAA","0063a00000iW6UdAAK","Rudrani Enterp CS30 PO","Rudrani Enterprises","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000002zjkrEAA","0063a00000iW6UdAAK","Rudrani Enterp CS30 PO","Rudrani Enterprises","01t3a000004uCCmAAM","Tec 820 SEV","1.0","91962.5","India"
"a6P3a000002zxVYEAY","0063a00000iW6TuAAK","Lullaby Warmer/Monitor Accessories","ADSOL","01ta0000007jsgaAAA","Supplies & Accessories","1.0","40178.57144","India"
"a6P3a000002zxVeEAI","0063a00000iW6TuAAK","Lullaby Warmer/Monitor Accessories","ADSOL","01t3a000004ufawAAA","CARESCAPE Gas Modules Critical Care","1.0","35714.28571","India"
"a6P3a000002zgTdEAI","0063a00000iW6YzAAK","Mixonix MAC 2000 PO","Mixonix Healthcare Private Limited","01ta0000004nCCtAAM","MAC 2000","5.0","515624.10715","India"
"a6P3a000002zgTlEAI","0063a00000iW6YzAAK","Mixonix MAC 2000 PO","Mixonix Healthcare Private Limited","01ta0000007pxD3AAI","MAC 600","1.0","0.0","India"
"a6P3a000002zgTrEAI","0063a00000iW6YzAAK","Mixonix MAC 2000 PO","Mixonix Healthcare Private Limited","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.89286","India"
"a6P3a000000karNEAQ","0063a00000iW942AAC","J K Diagnostics Centre Mac600 Q3'20","J K Diagnostics Centre","01ta0000007pxD3AAI","MAC 600","1.0","56250.00001","India"
"a6P3a000000lSI3EAM","0063a00000iW9uTAAS","CS30/Vaporizer","Hi-Tech Surgical Systems LLP","01ta0000007jsHWAAY","CARESTATION 30","3.0","1249996.42854","India"
"a6P3a000000lSIJEA2","0063a00000iW9uTAAS","CS30/Vaporizer","Hi-Tech Surgical Systems LLP","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","3.0","0.85344","India"
"a6P3a000000lSINEA2","0063a00000iW9uTAAS","CS30/Vaporizer","Hi-Tech Surgical Systems LLP","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000000lSIPEA2","0063a00000iW9uTAAS","CS30/Vaporizer","Hi-Tech Surgical Systems LLP","01t3a000004uCCmAAM","Tec 820 SEV","1.0","0.0","India"
"a6P3a000000lSIWEA2","0063a00000iW9uTAAS","CS30/Vaporizer","Hi-Tech Surgical Systems LLP","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","0.89286","India"
"a6P3a000000lSIYEA2","0063a00000iW9uTAAS","CS30/Vaporizer","Hi-Tech Surgical Systems LLP","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.84746","India"
"a6P3a000000kbuYEAQ","0063a00000iW9xDAAS","MAC 2000","Nitya Surgical Systems","01ta0000004nCCtAAM","MAC 2000","1.0","113103.69642","India"
"a6P3a000000kbuiEAA","0063a00000iW9xDAAS","MAC 2000","Nitya Surgical Systems","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000000mIMDEA2","0063a00000iVtQvAAK","D Y Patil Hospital & Research Center B105 Q3'20","D Y Patil Hospital & Research Center","01t3a000004ufawAAA","CARESCAPE Gas Modules Critical Care","1.0","98213.39286","India"
"a6P3a000000mIMGEA2","0063a00000iVtQvAAK","D Y Patil Hospital & Research Center B105 Q3'20","D Y Patil Hospital & Research Center","01ta0000005T1ArAAK","Gas Modules Accessories","1.0","0.89286","India"
"a6P3a000000YPcuEAG","0063a00000hhC60AAE","Arogya Nikaten CS30 B105 Q3'20","Arogya Nikaten","01ta0000007jsHWAAY","CARESTATION 30","1.0","491070.53574","India"
"a6P3a000000YPdCEAW","0063a00000hhC60AAE","Arogya Nikaten CS30 B105 Q3'20","Arogya Nikaten","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000YPdGEAW","0063a00000hhC60AAE","Arogya Nikaten CS30 B105 Q3'20","Arogya Nikaten","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","267857.14287","India"
"a6P3a000000XmhlEAC","0063a00000hhC60AAE","Arogya Nikaten CS30 B105 Q3'20","Arogya Nikaten","01ta0000007jsHWAAY","CARESTATION 30","1.0","491070.53574","India"
"a6P3a000000Xmi3EAC","0063a00000hhC60AAE","Arogya Nikaten CS30 B105 Q3'20","Arogya Nikaten","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000YPb1EAG","0063a00000hhC60AAE","Arogya Nikaten CS30 B105 Q3'20","Arogya Nikaten","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","267857.14287","India"
"a6P3a000000XnFhEAK","0063a00000hhAk5AAE","Dr. M Sundraram Hospital  Private Limited Seer1000 Mac2000 Q3'20","Dr. M Sundraram Hospital Private Limited","01t0c000008hD9XAAU","SEER 1000","1.0","125000.0","India"
"a6P3a000000XnFoEAK","0063a00000hhAk5AAE","Dr. M Sundraram Hospital  Private Limited Seer1000 Mac2000 Q3'20","Dr. M Sundraram Hospital Private Limited","01ta0000004nCCtAAM","MAC 2000","1.0","116071.42857","India"
"a6P3a000000Xqd3EAC","0063a00000iSGugAAG","MAC 2000","Yoga Enterprises","01ta0000004nCCtAAM","MAC 2000","1.0","98214.28571","India"
"a6P3a000000XoejEAC","0063a00000iSGwNAAW","MSC 600","Synergy Meditech","01ta0000007pxD3AAI","MAC 600","2.0","83928.57142","India"
"a6P3a000000XmbxEAC","0063a00000iSH3YAAW","Dr Sudip Sukla Das Mac2000 Q3'20","Dr. Sudip Sukla Das","01ta0000004nCCtAAM","MAC 2000","1.0","111607.14286","India"
"a6P3a000000XqJYEA0","0063a00000iSHU5AAO","Lead medical 7.6.20","Lead Medical Systems Private Limited","01ta0000007pxD3AAI","MAC 600","5.0","205357.14285","India"
"a6P3a000000XqJeEAK","0063a00000iSHU5AAO","Lead medical 7.6.20","Lead Medical Systems Private Limited","01ta0000004nCCtAAM","MAC 2000","3.0","308035.71429","India"
"a6P3a000000XqJmEAK","0063a00000iSHU5AAO","Lead medical 7.6.20","Lead Medical Systems Private Limited","01ta0000007pxD3AAI","MAC 600","1.0","0.0","India"
"a6P3a000000XqJtEAK","0063a00000iSHU5AAO","Lead medical 7.6.20","Lead Medical Systems Private Limited","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.0","India"
"a6P3a000000ZgG9EAK","0063a00000iSI5eAAG","GMS-PO-III-Q3-20","Global Medical Systems","01t3a000004uDH4AAM","B105 VSP2_Critical Care","6.0","881681.29398","India"
"a6P3a000000ZgGaEAK","0063a00000iSI5eAAG","GMS-PO-III-Q3-20","Global Medical Systems","01t3a000004uHs1AAE","Frame and Patient Modules Critical Care","1.0","0.0","India"
"a6P3a000000YCLYEA4","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000008hAlIAAU","Siare Ventilator","5.0","3434065.1786","India"
"a6P3a000000YCLeEAO","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","5.0","0.8527","India"
"a6P3a000000YCLiEAO","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000008hAlIAAU","Siare Ventilator","2.0","1227677.67858","India"
"a6P3a000000YCLpEAO","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","2.0","0.8527","India"
"a6P3a000000YCLuEAO","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","9.0","1486607.14287","India"
"a6P3a000000YCMLEA4","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","1.0","245535.71429","India"
"a6P3a000000YB8pEAG","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000008hAlIAAU","Siare Ventilator","5.0","3434065.1786","India"
"a6P3a000000YB8vEAG","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","5.0","0.8527","India"
"a6P3a000000YB8zEAG","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000008hAlIAAU","Siare Ventilator","2.0","1227677.67858","India"
"a6P3a000000YB97EAG","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t0c000006oshVAAQ","LSTI South Asia – Respiratory","2.0","0.8527","India"
"a6P3a000000YCHWEA4","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","9.0","1486607.14287","India"
"a6P3a000000YCHxEAO","0063a00000iSINhAAO","Siaretron 4000 T/ Falco 202/B 125","Indian Instruments","01t3a000004uDHPAA2","B125 VSP 2_Critical Care","1.0","245535.71429","India"
"a6P3a000000YFW3EAO","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01t0c000008hAFJAA2","9100C NXT","1.0","727678.57144","India"
"a6P3a000000YFWQEA4","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000YFWUEA4","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","35713.39286","India"
"a6P3a000000YFb2EAG","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01t0c000008hAFJAA2","9100C NXT","1.0","727678.57144","India"
"a6P3a000000YFbPEAW","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000YFbTEAW","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01ta0000007jsgDAAQ","Anesthesia Accessories","1.0","35713.39286","India"
"a6P3a000000YFbVEAW","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","303571.42858","India"
"a6P3a000000YEscEAG","0063a00000iSIW5AAO","9100C Nxt/B 105/Vaporizer","ANK Enterprises","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","303571.42858","India"
"a6P3a000000XzMBEA0","0063a00000iSJ1zAAG","Asian Noble Hospital Private Limited Mac5500 Q3'20","Asian Noble Hospital Private Limited","01ta0000007pxD5AAI","MAC 5500 HD","1.0","578881.67858","India"
"a6P3a000000XyzAEAS","0063a00000iSJV1AAO","Nitya Surgical Mac 2000","Nitya Surgical Systems","01ta0000004nCCtAAM","MAC 2000","1.0","113103.69642","India"
"a6P3a000000XyzJEAS","0063a00000iSJV1AAO","Nitya Surgical Mac 2000","Nitya Surgical Systems","01t0c000006oshWAAQ","LSTI South Asia – Diagnostic Cardiology","1.0","0.84746","India"
"a6P3a000000YScyEAG","0063a00000iSJUmAAO","Ebenezer Medical Centre Coro 172 Q3'20","Ebenezer Medical Centre","01ta0000007kMHKAA2","Corometrics 172","1.0","160714.28571","India"
"a6P3a000000Yh6DEAS","0063a00000iSL9WAAW","Dr OP Singh SLE 2000 Led PT Q3'20","Om Prakash Singh","01t3a000004u3SoAAI","SLE 2000","1.0","714284.82143","India"
"a6P3a000000Yh6OEAS","0063a00000iSL9WAAW","Dr OP Singh SLE 2000 Led PT Q3'20","Om Prakash Singh","01t0c000008hAGLAA2","Lullaby LED PT","1.0","0.0","India"
"a6P3a000000Yh6TEAS","0063a00000iSL9WAAW","Dr OP Singh SLE 2000 Led PT Q3'20","Om Prakash Singh","01t0c000006oshXAAQ","LSTI South Asia – Maternal Infant Care","1.0","0.89286","India"
"a6P3a000000YUGHEA4","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01t0c000008hJgGAAU","Lullaby Warmer Prime","5.0","234374.99995","India"
"a6P3a000000YUGPEA4","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01t0c000008hAGLAA2","Lullaby LED PT","10.0","318750.0","India"
"a6P3a000000YUGUEA4","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01t0c000006oshXAAQ","LSTI South Asia – Maternal Infant Care","1.0","0.0","India"
"a6P3a000000YUGWEA4","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01ta0000007pxD3AAI","MAC 600","5.0","205357.14285","India"
"a6P3a000000YUEMEA4","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01t0c000008hJgGAAU","Lullaby Warmer Prime","5.0","234374.99995","India"
"a6P3a000000YUEUEA4","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01t0c000008hAGLAA2","Lullaby LED PT","10.0","318750.0","India"
"a6P3a000000YUEZEA4","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01t0c000006oshXAAQ","LSTI South Asia – Maternal Infant Care","1.0","0.0","India"
"a6P3a000000YTzMEAW","0063a00000iSLNEAA4","LWP/LED PT/MAC 600","Manas Medicare Systems","01ta0000007pxD3AAI","MAC 600","5.0","205357.14285","India"
"a6P3a000000Z65pEAC","0063a00000iSO74AAG","Venkatesh Hospital CS30 Q3'20","Venkatesh Hospital","01ta0000007jsHWAAY","CARESTATION 30","1.0","513391.9643","India"
"a6P3a000000Z667EAC","0063a00000iSO74AAG","Venkatesh Hospital CS30 Q3'20","Venkatesh Hospital","01t0c000006oshUAAQ","LSTI South Asia – Anesthesia","1.0","0.85345","India"
"a6P3a000000YjUCEA0","0063a00000iSQQlAAO","Cardiosoft/MAC 2000/MAC 600","Indian Instruments","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","223213.39285","India"
"a6P3a000000YjUREA0","0063a00000iSQQlAAO","Cardiosoft/MAC 2000/MAC 600","Indian Instruments","01t3a000004uidSAAQ","TRMILL","1.0","0.89286","India"
"a6P3a000000YjUTEA0","0063a00000iSQQlAAO","Cardiosoft/MAC 2000/MAC 600","Indian Instruments","01ta0000004nCCtAAM","MAC 2000","5.0","513392.8571","India"
"a6P3a000000YjUbEAK","0063a00000iSQQlAAO","Cardiosoft/MAC 2000/MAC 600","Indian Instruments","01ta0000007pxD3AAI","MAC 600","2.0","80357.14288","India"
"a6P3a000000YkU2EAK","0063a00000iSQUsAAO","KDKM Hospital LWP Q3'20","KDKM Hospital","01t0c000008hJgGAAU","Lullaby Warmer Prime","10.0","580357.1429","India"
"a6P3a000000ZLSFEA4","0063a00000iSRgBAAW","Genworks Health Private Limited Mac600 Q3'20","Genworks Health Private Limited","01ta0000007pxD3AAI","MAC 600","5.0","209820.5357","India"
"a6P3a000000ZLSLEA4","0063a00000iSRgBAAW","Genworks Health Private Limited Mac600 Q3'20","Genworks Health Private Limited","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.89286","India"
"a6P3a000000Z9dOEAS","0063a00000iSTuOAAW","BEC PO 12.9.20","Biomedical Enginnering Company -BEC Chennai","01ta0000004nCCtAAM","MAC 2000","2.0","205357.14286","India"
"a6P3a000000Z9dWEAS","0063a00000iSTuOAAW","BEC PO 12.9.20","Biomedical Enginnering Company -BEC Chennai","01ta0000007pxD3AAI","MAC 600","10.0","401784.8215","India"
"a6P3a000000Z9dcEAC","0063a00000iSTuOAAW","BEC PO 12.9.20","Biomedical Enginnering Company -BEC Chennai","01ta0000007q5QHAAY","MAC 2000 Upgrade","2.0","0.0","India"
"a6P3a000000Z9dhEAC","0063a00000iSTuOAAW","BEC PO 12.9.20","Biomedical Enginnering Company -BEC Chennai","01t0c000008hEYBAA2","Mac Accessories, Trolleys and Training","1.0","0.89286","India"
"a6P3a000000ajbAEAQ","0063a00000iSVmlAAG","Jagdish Imaging and Diagnostic Center Mac2000 Q3'20","Jagdish Imaging & Diagnostic Centre","01ta0000004nCCtAAM","MAC 2000","1.0","129464.28572","India"
"a6P3a000000aO7REAU","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01ta0000007pxD3AAI","MAC 600","1.0","58035.71429","India"
"a6P3a000000aO7XEAU","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","223214.2857","India"
"a6P3a000000aO83EAE","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01t0c000008hAGLAA2","Lullaby LED PT","1.0","53571.42857","India"
"a6P3a000000aO88EAE","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01t0c000008hJgGAAU","Lullaby Warmer Prime","1.0","66964.28572","India"
"a6P3a000000aO5LEAU","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01ta0000007pxD3AAI","MAC 600","1.0","58035.71429","India"
"a6P3a000000ZMqfEAG","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01t3a000004uDH4AAM","B105 VSP2_Critical Care","1.0","223214.2857","India"
"a6P3a000000aNMoEAM","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01t0c000008hAGLAA2","Lullaby LED PT","1.0","53571.42857","India"
"a6P3a000000aNMtEAM","0063a00000iSR3sAAG","ARUNODAY HOSPITAL & DIAGNOSTICS CENTRE LWP Led PT Mac600 B105  Q3'20","Arunoday Hospital & Diagnostics Centre","01t0c000008hJgGAAU","Lullaby Warmer Prime","1.0","66964.28572","India"
"a6P3a000000aKrpEAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","312499.10716","India"
"a6P3a000000aKs4EAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t3a000004uidSAAQ","TRMILL","1.0","0.89286","India"
"a6P3a000000aKs6EAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01ta0000004nCCtAAM","MAC 2000","1.0","111607.14286","India"
"a6P3a000000aKsEEAU","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t3a000004tzp8AAA","SLE 1000","2.0","883928.57144","India"
"a6P3a000000aKsNEAU","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t3a000004u3SoAAI","SLE 2000","1.0","699999.99999","India"
"a6P3a000000aKsYEAU","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000008hAGLAA2","Lullaby LED PT","2.0","80357.14286","India"
"a6P3a000000aKsdEAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01ta0000007q0mxAAA","Lullaby Resus Plus & Prime","1.0","22321.42857","India"
"a6P3a000000aKsjEAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000006oMutAAE","Lullaby Warmer","2.0","241071.42856","India"
"a6P3a000000aKsrEAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000008hJgGAAU","Lullaby Warmer Prime","8.0","442857.1428","India"
"a6P3a000000ZeXEEA0","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000008hAEPAA2","CardioSoft EKG Stress","1.0","312499.10716","India"
"a6P3a000000ZeXTEA0","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t3a000004uidSAAQ","TRMILL","1.0","0.89286","India"
"a6P3a000000ZeXVEA0","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01ta0000004nCCtAAM","MAC 2000","1.0","111607.14286","India"
"a6P3a000000aKpiEAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t3a000004tzp8AAA","SLE 1000","2.0","883928.57144","India"
"a6P3a000000aKprEAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t3a000004u3SoAAI","SLE 2000","1.0","699999.99999","India"
"a6P3a000000aKq2EAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000008hAGLAA2","Lullaby LED PT","2.0","80357.14286","India"
"a6P3a000000aKq7EAE","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01ta0000007q0mxAAA","Lullaby Resus Plus & Prime","1.0","22321.42857","India"
"a6P3a000000aKqDEAU","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000006oMutAAE","Lullaby Warmer","2.0","241071.42856","India"
"a6P3a000000aKqLEAU","0063a00000hh9sBAAQ","Six Sigma Medicare & Research Limited LCS Q3'20","Six Sigma Medicare & Research Limited","01t0c000008hJgGAAU","Lullaby Warmer Prime","8.0","442857.1428","India"
"a6P3a000000ZRBPEA4","0063a00000iSaFkAAK","Rudrani Coro 171","Rudrani Enterprises","01t0c000006oE8hAAE","Corometrics 171","1.0","107812.5","India"
"a6P3a000000ZQuPEAW","0063a00000iSaXeAAK","MAC 600","Yoga Enterprises","01ta0000007pxD3AAI","MAC 600","3.0","125892.85716","India"
